,Feature Number,X Disp,Y Disp,X Abs,Y Abs
241,241,50.09662628173828,27.900161743164062,2206.5606594085693,1167.7981567382812
242,242,50.18660545349121,28.08147430419922,2159.485330581665,1144.9019241333008
243,243,54.59751605987549,23.46689224243164,2136.954016685486,944.2112159729004
244,244,54.4942045211792,24.98088836669922,2141.9841814041138,978.8549041748047
245,245,54.337778091430664,26.203842163085938,2163.46209526062,1014.4231033325195
246,246,54.12816524505615,22.714157104492188,2122.599263191223,940.3849792480469
247,247,53.86852741241455,18.461837768554688,2128.0769062042236,896.2838363647461
248,248,53.142428398132324,30.123214721679688,2242.3099851608276,1173.196029663086
249,249,56.75219535827637,35.84678649902344,1955.6410789489746,1098.5434341430664
250,250,51.08678340911865,29.95983123779297,2117.806763648987,1168.1294631958008
251,251,62.38863945007324,37.548980712890625,1849.180383682251,1157.748680114746
252,252,55.74774742126465,31.45111083984375,1991.8461227416992,1022.6605606079102
253,253,55.88147163391113,32.81578063964844,1972.5628852844238,1043.3033752441406
254,254,56.21792793273926,34.06658172607422,1948.94868850708,1065.370101928711
255,255,57.269582748413086,35.88783264160156,1917.9536533355713,1096.1380004882812
256,256,55.78299522399902,30.046424865722656,2015.1434898376465,1010.3929901123047
257,257,58.163394927978516,36.267242431640625,2062.112159729004,1151.8842315673828
258,258,58.01055908203125,34.861602783203125,2077.736749649048,1132.216682434082
259,259,58.33714485168457,36.7982292175293,2030.522804260254,1160.898838043213
260,260,58.416595458984375,36.8266487121582,1996.7318630218506,1154.19828414917
261,261,57.73158073425293,36.256752014160156,1862.6843547821045,1104.4987487792969
262,262,47.95454978942871,34.074668884277344,1659.8119640350342,1094.392967224121
263,263,57.1127986907959,37.156105041503906,1946.1854267120361,1126.5688705444336
264,264,60.132150650024414,38.296775817871094,1713.2404232025146,1125.7718658447266
265,265,59.04828071594238,37.04021453857422,1823.6820316314697,1129.1039276123047
266,266,53.72365951538086,33.16764831542969,1927.317180633545,1104.3331146240234
267,267,50.48206329345703,30.192794799804688,1988.2680702209473,1151.0701751708984
268,268,50.26366710662842,30.321731567382812,1952.340989112854,1128.4066772460938
269,269,50.50389289855957,30.75817108154297,1925.2056312561035,1129.9663925170898
270,270,50.47711372375488,31.2249755859375,1868.5505390167236,1110.7938385009766
271,271,50.316739082336426,30.722885131835938,1901.0919427871704,1117.0065307617188
272,272,50.40099620819092,31.108016967773438,1856.8023347854614,1105.3023529052734
273,273,50.254669189453125,33.370361328125,1735.4714012145996,1092.7286529541016
274,274,50.90980052947998,29.9169921875,2228.414225578308,1222.5811767578125
275,275,51.503047943115234,30.27862548828125,2262.6938152313232,1233.0565643310547
276,276,60.845890045166016,35.95705032348633,1981.5369701385498,1177.1524620056152
277,277,54.570579528808594,30.949974060058594,2035.3599643707275,1070.3431701660156
278,278,52.32931137084961,31.170730590820312,2054.6493816375732,1148.7455749511719
279,279,52.75912284851074,31.037330627441406,2047.725191116333,1131.2990188598633
280,280,54.9715518951416,36.23382568359375,1815.906057357788,1116.6866302490234
281,281,52.34461784362793,30.157470703125,2257.9661750793457,1205.9246063232422
282,282,60.21492004394531,34.767723083496094,2132.8732681274414,1180.7976531982422
283,283,60.727500915527344,35.585289001464844,2062.3109436035156,1191.4038848876953
284,284,62.79167175292969,37.23569869995117,1960.3151893615723,1197.801113128662
285,285,57.44894027709961,30.891704559326172,2241.622610092163,1126.2704277038574
286,286,57.44153022766113,32.88129806518555,2078.669557571411,1095.7314491271973
287,287,50.92609405517578,33.7359619140625,1744.3640613555908,1097.928466796875
288,288,53.425798416137695,36.908836364746094,1401.917953491211,985.217399597168
289,289,51.73886775970459,30.549240112304688,2049.225068092346,1141.5081787109375
290,290,51.444640159606934,30.056724548339844,2060.8071184158325,1139.206428527832
291,291,50.39973735809326,31.89807891845703,1776.8820905685425,1084.1911697387695
292,292,50.396060943603516,31.7767333984375,1783.4454345703125,1087.9572296142578
293,293,61.673784255981445,35.284996032714844,2054.7331523895264,1193.618392944336
294,294,52.164273262023926,30.9820556640625,2013.3689260482788,1123.8378143310547
295,295,59.10824775695801,33.492393493652344,2191.8019008636475,1160.2056884765625
296,296,59.78090286254883,33.1219482421875,2226.6650390625,1167.711410522461
297,297,61.965837478637695,34.212799072265625,2241.4364433288574,1175.4814529418945
298,298,61.98220252990723,36.828765869140625,2010.5049991607666,1203.075828552246
299,299,60.68243980407715,33.897438049316406,2251.0643577575684,1172.2673797607422
300,300,61.53267860412598,36.066741943359375,1956.9238471984863,1174.018669128418
301,301,61.77163124084473,37.160987854003906,1894.1468811035156,1173.7507629394531
302,302,50.34200191497803,30.336647033691406,1973.2934045791626,1141.2135696411133
303,303,50.39531707763672,30.756378173828125,1916.497278213501,1123.4264373779297
304,304,50.43102264404297,31.192970275878906,1864.4503498077393,1108.3403396606445
305,305,51.61318302154541,30.370941162109375,2042.4278783798218,1134.1555786132812
306,306,50.40733337402344,31.880416870117188,1780.9469890594482,1086.7723083496094
307,307,50.271034240722656,31.700782775878906,1805.934705734253,1098.2993698120117
308,308,50.37992477416992,31.73656463623047,1788.153419494629,1090.630226135254
309,309,51.65963172912598,30.54485321044922,2121.439046859741,1179.9934005737305
310,310,50.32221794128418,31.051979064941406,1845.6871032714844,1103.4264755249023
311,311,50.30276298522949,30.72559356689453,1888.3179473876953,1113.458366394043
312,312,50.164546966552734,30.314788818359375,1931.18803024292,1120.4191589355469
313,313,48.37735176086426,32.47657775878906,1816.7462825775146,1114.713363647461
314,314,49.730186462402344,31.595916748046875,1915.4778671264648,1146.5304565429688
315,315,49.89719867706299,31.345901489257812,1933.6799383163452,1143.3940887451172
316,316,49.959540367126465,30.89702606201172,1938.9450216293335,1133.4763717651367
317,317,49.957895278930664,30.302963256835938,1935.0666904449463,1121.3778686523438
318,318,50.10226249694824,31.067886352539062,1847.319631576538,1108.4331512451172
319,319,50.1895809173584,31.43688201904297,1847.6049900054932,1112.0710372924805
320,320,50.215744972229004,31.662063598632812,1838.9297533035278,1113.3052825927734
321,321,50.199923515319824,31.859512329101562,1827.509207725525,1113.9623260498047
322,322,51.27089023590088,32.43854522705078,1883.4390020370483,1120.7959365844727
323,323,57.52490043640137,37.77996063232422,1523.6311054229736,1023.1868362426758
324,324,50.147151947021484,31.36524200439453,1815.3568840026855,1099.644889831543
325,325,50.222110748291016,31.525955200195312,1812.7906608581543,1099.7356414794922
326,326,51.192870140075684,29.741859436035156,2059.4072771072388,1135.8893966674805
327,327,51.80049419403076,30.500106811523438,1986.0360288619995,1107.6856231689453
328,328,51.287198066711426,29.88433837890625,2059.233899116516,1138.2345581054688
329,329,54.60153579711914,31.891632080078125,1979.1186332702637,1068.8124084472656
330,330,54.77179527282715,33.8323974609375,1919.981346130371,1093.2105255126953
331,331,52.643494606018066,31.11797332763672,2008.6618566513062,1114.713020324707
332,332,62.582101821899414,36.22175216674805,2089.737968444824,1209.0509986877441
333,333,61.65982246398926,35.72725296020508,2126.386241912842,1202.830753326416
334,334,61.09354019165039,34.42878723144531,2145.7503032684326,1186.6251373291016
335,335,49.60859298706055,33.267860412597656,1755.9810733795166,1103.6847305297852
336,336,58.246493339538574,31.265125274658203,2296.8351888656616,1146.174373626709
337,337,59.64277267456055,31.542701721191406,2337.4754333496094,1135.3919982910156
338,338,61.19951248168945,31.60013198852539,2356.6015434265137,1122.732982635498
339,339,56.66994094848633,34.989662170410156,1927.1903800964355,1080.0114059448242
340,340,57.94919013977051,36.82563781738281,1798.4962177276611,1121.365737915039
341,341,55.993051528930664,29.24610137939453,2036.7182350158691,1007.9597473144531
342,342,59.15891647338867,36.509056091308594,1935.6739139556885,1139.8970413208008
343,343,54.67075824737549,30.548858642578125,2087.600769996643,1081.6672134399414
344,344,52.24677085876465,31.056785583496094,2124.2762088775635,1182.8143692016602
345,345,58.15403938293457,38.165855407714844,1726.1909008026123,1135.9241104125977
346,346,57.05340385437012,36.298789978027344,1828.2886219024658,1115.4434204101562
347,347,56.27695083618164,35.27015686035156,1875.0723552703857,1103.5211563110352
348,348,55.59994697570801,33.36986541748047,1930.887680053711,1072.6049423217773
349,349,55.27748107910156,31.69921875,1978.0595970153809,1050.3215789794922
350,350,55.15970706939697,30.563926696777344,2024.8155641555786,1046.6536712646484
351,351,54.84128952026367,30.084457397460938,2205.97412109375,1111.437644958496
352,352,56.39239311218262,37.98076629638672,1679.7349548339844,1120.4855728149414
353,353,59.893856048583984,36.71001434326172,1898.175630569458,1150.3049850463867
354,354,50.67851543426514,29.54334259033203,2184.3964433670044,1195.7634353637695
355,355,53.882317543029785,30.788002014160156,2038.4752893447876,1088.7461471557617
356,356,60.63966751098633,37.86214828491211,1656.8436813354492,1078.7598991394043
357,357,55.169477462768555,29.98371124267578,2073.607749938965,1054.9563217163086
358,358,52.74716377258301,30.913009643554688,1972.8546810150146,1092.7019500732422
359,359,58.156843185424805,36.726341247558594,1925.1643466949463,1118.9602661132812
360,360,52.749266624450684,30.864601135253906,2112.7623796463013,1159.803581237793
361,361,55.57268142700195,37.42073059082031,1458.6151313781738,999.6640777587891
362,362,56.46839618682861,29.48741912841797,2033.183970451355,1013.267822265625
363,363,52.625112533569336,30.71300506591797,2193.7768363952637,1189.723777770996
364,364,50.52297592163086,36.08207702636719,1479.64937210083,1038.3229064941406
365,365,50.13562202453613,35.71735382080078,1379.604721069336,1000.5085372924805
366,366,57.063589096069336,38.27362060546875,1582.7737712860107,1085.6995391845703
367,367,51.79115295410156,36.80133819580078,1456.6728115081787,1035.0806045532227
368,368,61.02556228637695,37.77061462402344,1802.2676467895508,1147.689208984375
369,369,47.509918212890625,34.588661193847656,1595.1117324829102,1092.961540222168
370,370,50.663251876831055,29.43614959716797,2134.762601852417,1168.374900817871
371,371,53.765316009521484,31.63482666015625,1977.0141506195068,1084.2379760742188
372,372,59.53579902648926,37.425498962402344,1780.0533199310303,1131.780662536621
373,373,56.17881774902344,33.880672454833984,1981.1788845062256,1060.1474571228027
374,374,56.00363731384277,32.781829833984375,1996.477346420288,1041.905403137207
